,date,tweet,sentence,num_sentence,average_sentence_length,tokens,count_tokens
35,2018-11-27,#MeToo 唤醒女演员自保意识！ 好莱坞多了「床戏指导员」😳  可以提供女演员更好的保障，以及确保未受不当侵犯 👍  @LINK ,['#MeToo 唤醒女演员自保意识！ 好莱坞多了「床戏指导员」😳  可以提供女演员更好的保障，以及确保未受不当侵犯 👍  @LINK'],1,30,"['#', 'MeToo', '唤醒', '女演员', '自保', '意识', '！', '好莱坞', '多', '了', '「', '床戏', '指导员', '」', '😳', '可以', '提供', '女演员', '更好', '的', '保障', '，', '以及', '确保', '未受', '不当', '侵犯', '👍', '@', 'LINK']",30
36,2018-11-26,【通过「抛弃紧身胸衣运动」，韩国女性反对「以貌取人」】在 #Metoo 运动的推动下，越来越多的韩国女性试图摆脱该国严苛的审美标准以及人们对女性以貌取人的态度。」正是在这样的语境下  @LINK  pic.twitter.com/hIGWxRDR5x,['【通过「抛弃紧身胸衣运动」，韩国女性反对「以貌取人」】在 #Metoo 运动的推动下，越来越多的韩国女性试图摆脱该国严苛的审美标准以及人们对女性以貌取人的态度。」正是在这样的语境下  @LINK\xa0 pic.twitter.com/hIGWxRDR5x'],1,59,"['【', '通过', '「', '抛弃', '紧身胸衣', '运动', '」', '，', '韩国', '女性', '反对', '「', '以貌取人', '」', '】', '在', '#', 'Metoo', '运动', '的', '推动', '下', '，', '越来越', '多', '的', '韩国', '女性', '试图', '摆脱', '该国', '严苛', '的', '审美', '标准', '以及', '人们', '对', '女性', '以貌取人', '的', '态度', '。', '」', '正是', '在', '这样', '的', '语境', '下', '@', 'LINK', 'pic', '.', 'twitter', '.', 'com', '/', 'hIGWxRDR5x']",59
37,2018-11-26,#NotMe #METOO 人权喊了这么多年，你依然在歧视别人，一点都不皿煮,['#NotMe #METOO 人权喊了这么多年，你依然在歧视别人，一点都不皿煮'],1,20,"['#', 'NotMe', '#', 'METOO', '人权', '喊', '了', '这么', '多年', '，', '你', '依然', '在', '歧视', '别人', '，', '一点', '都', '不皿', '煮']",20
38,2018-11-26,不知道你是博士应该没事，知道了的话11月的 #Metoo 名单应该可以上,['不知道你是博士应该没事，知道了的话11月的 #Metoo 名单应该可以上'],1,20,"['不', '知道', '你', '是', '博士', '应该', '没事', '，', '知道', '了', '的话', '11', '月', '的', '#', 'Metoo', '名单', '应该', '可以', '上']",20
39,2018-11-26,反性骚性侵「#MeToo」浪潮席卷韩国之际，李载禄的3名信徒今年稍早出面指控，诉说李载禄如何召唤她们到公寓并伸出狼爪。有8名女性提出刑事诉讼，指称发现李载禄长期以来对她们强暴和骚扰达「数十次」。,['反性骚性侵「#MeToo」浪潮席卷韩国之际，李载禄的3名信徒今年稍早出面指控，诉说李载禄如何召唤她们到公寓并伸出狼爪。有8名女性提出刑事诉讼，指称发现李载禄长期以来对她们强暴和骚扰达「数十次」。'],1,55,"['反性', '骚性', '侵', '「', '#', 'MeToo', '」', '浪潮', '席卷', '韩国', '之际', '，', '李载禄', '的', '3', '名', '信徒', '今年', '稍早', '出面', '指控', '，', '诉说', '李载禄', '如何', '召唤', '她们', '到', '公寓', '并', '伸出', '狼', '爪', '。', '有', '8', '名', '女性', '提出', '刑事诉讼', '，', '指称', '发现', '李载禄', '长期以来', '对', '她们', '强暴', '和', '骚扰', '达', '「', '数十次', '」', '。']",55
40,2018-11-25,#MeToo 光明日报记者周洪双性侵实习生  pic.twitter.com/ObXjS2MFGn,['#MeToo 光明日报记者周洪双性侵实习生  pic.twitter.com/ObXjS2MFGn'],1,15,"['#', 'MeToo', '光明日报', '记者', '周洪', '双性', '侵', '实习生', 'pic', '.', 'twitter', '.', 'com', '/', 'ObXjS2MFGn']",15
41,2018-11-24,「在运动成功地把许多『坏蛋』拖下来，弄到身败名裂之际，真正受到法律制裁的其实不多。网路上的言论不能成为『证言』（testimony），而只是未审先判或者不审自判的意见，甚至是被预设的立场所左右的偏见。」 #MeToo  @LINK …,['「在运动成功地把许多『坏蛋』拖下来，弄到身败名裂之际，真正受到法律制裁的其实不多。网路上的言论不能成为『证言』（testimony），而只是未审先判或者不审自判的意见，甚至是被预设的立场所左右的偏见。」 #MeToo  @LINK\xa0…'],1,64,"['「', '在', '运动', '成功', '地', '把', '许多', '『', '坏蛋', '』', '拖下来', '，', '弄', '到', '身败名裂', '之际', '，', '真正', '受到', '法律制裁', '的', '其实', '不', '多', '。', '网路上', '的', '言论', '不能', '成为', '『', '证言', '』', '（', 'testimony', '）', '，', '而', '只是', '未', '审先判', '或者', '不审', '自判', '的', '意见', '，', '甚至', '是', '被', '预设', '的', '立场', '所', '左右', '的', '偏见', '。', '」', '#', 'MeToo', '@', 'LINK', '…']",64
42,2018-11-24,Open debate on Faith and Sexual Harassment. #metoo in Hong Kong.   My friend is Minnie Li is broadcasting the debate on her FB ( @LINK ) 直播「信仰与性骚扰公开论坛」。 同时直播的还有Gdottv与门徒媒体，有兴趣的朋友欢迎到现场或在网上看直播。 pic.twitter.com/smIMrXaOfn,"['Open debate on Faith and Sexual Harassment.', '#metoo in Hong Kong.', 'My friend is Minnie Li is broadcasting the debate on her FB ( @LINK\xa0) 直播「信仰与性骚扰公开论坛」。 同时直播的还有Gdottv与门徒媒体，有兴趣的朋友欢迎到现场或在网上看直播。 pic.twitter.com/smIMrXaOfn']",3,23,"['Open', 'debate', 'on', 'Faith', 'and', 'Sexual', 'Harassment', '.', '#', 'metoo', 'in', 'Hong', 'Kong', '.', 'My', 'friend', 'is', 'Minnie', 'Li', 'is', 'broadcasting', 'the', 'debate', 'on', 'her', 'FB', '(', '@', 'LINK', ')', '直播', '「', '信仰', '与', '性骚扰', '公开', '论坛', '」', '。', '同时', '直播', '的', '还有', 'Gdottv', '与', '门徒', '媒体', '，', '有', '兴趣', '的', '朋友', '欢迎', '到', '现场', '或', '在', '网上', '看', '直播', '。', 'pic', '.', 'twitter', '.', 'com', '/', 'smIMrXaOfn']",68
43,2018-11-22,如果在有带有精液床单这种实锤证据的情况下刘强东最后被判无罪，那只能说美帝的 #metoo 运动就是个笑话。  @LINK …,['如果在有带有精液床单这种实锤证据的情况下刘强东最后被判无罪，那只能说美帝的 #metoo 运动就是个笑话。  @LINK\xa0…'],1,33,"['如果', '在', '有', '带有', '精液', '床单', '这种', '实锤', '证据', '的', '情况', '下', '刘强', '东', '最后', '被判', '无罪', '，', '那', '只能', '说', '美帝', '的', '#', 'metoo', '运动', '就是', '个', '笑话', '。', '@', 'LINK', '…']",33
44,2018-11-21,好，我想发起一个投票，你觉得比尔柯林顿与卢文斯基的婚外情是不是属于 #MeToo 呢？ 为什么？请多多投票啊😘🙏,['好，我想发起一个投票，你觉得比尔柯林顿与卢文斯基的婚外情是不是属于 #MeToo 呢？ 为什么？请多多投票啊😘🙏'],1,31,"['好', '，', '我', '想', '发起', '一个', '投票', '，', '你', '觉得', '比尔', '柯林顿', '与', '卢', '文斯基', '的', '婚外情', '是不是', '属于', '#', 'MeToo', '呢', '？', '为什么', '？', '请', '多多', '投票', '啊', '😘', '🙏']",31
45,2018-11-20,这个所谓的发布会，不是说规模如何宏大、盛况如何空前么？！ PPT简陋到令人发指。 班农说郭鬼说得都是都是真的。 是啊，真的跟什么似的。真的跟他喜欢标榜自己多么多么尊重女人似的。 2个小时过去了，旁听的人越来越少，小蚂蚁都要坐不住了，可惜，就是给不出证据🤣 @MENTION @MENTION #MeToo  @LINK …,['这个所谓的发布会，不是说规模如何宏大、盛况如何空前么？！ PPT简陋到令人发指。 班农说郭鬼说得都是都是真的。 是啊，真的跟什么似的。真的跟他喜欢标榜自己多么多么尊重女人似的。 2个小时过去了，旁听的人越来越少，小蚂蚁都要坐不住了，可惜，就是给不出证据🤣 @MENTION @MENTION #MeToo  @LINK\xa0…'],1,85,"['这个', '所谓', '的', '发布会', '，', '不是', '说', '规模', '如何', '宏大', '、', '盛况', '如何', '空前', '么', '？', '！', 'PPT', '简陋', '到', '令人发指', '。', '班农说', '郭鬼', '说', '得', '都', '是', '都', '是', '真的', '。', '是', '啊', '，', '真的', '跟', '什么', '似的', '。', '真的', '跟', '他', '喜欢', '标榜', '自己', '多么', '多么', '尊重', '女人', '似的', '。', '2', '个', '小时', '过去', '了', '，', '旁听', '的', '人', '越来越少', '，', '小蚂蚁', '都', '要', '坐不住', '了', '，', '可惜', '，', '就是', '给', '不出', '证据', '🤣', '@', 'MENTION', '@', 'MENTION', '#', 'MeToo', '@', 'LINK', '…']",85
46,2018-11-19,【新东方CEO俞敏洪发表不当言论，致歉毫无诚意，再引怒火】 辣评：女性的拜金和择偶观不是因，是果，且是一种很苦的果。 在这个恶性循环的社会大环境下，男性和女性食的都是苦果，男性压力更大，女性选择更少，大家都不自由。没有谁是万恶之源，同一时空下，所有人都被串在一张动弹不得的网上。 #metoo  pic.twitter.com/ko0FQJpT3h,['【新东方CEO俞敏洪发表不当言论，致歉毫无诚意，再引怒火】 辣评：女性的拜金和择偶观不是因，是果，且是一种很苦的果。 在这个恶性循环的社会大环境下，男性和女性食的都是苦果，男性压力更大，女性选择更少，大家都不自由。没有谁是万恶之源，同一时空下，所有人都被串在一张动弹不得的网上。 #metoo  pic.twitter.com/ko0FQJpT3h'],1,93,"['【', '新东方', 'CEO', '俞敏洪', '发表', '不当', '言论', '，', '致歉', '毫无诚意', '，', '再引', '怒火', '】', '辣评', '：', '女性', '的', '拜金', '和', '择偶观', '不是', '因', '，', '是果', '，', '且', '是', '一种', '很苦', '的', '果', '。', '在', '这个', '恶性循环', '的', '社会', '大', '环境', '下', '，', '男性', '和', '女性', '食', '的', '都', '是', '苦果', '，', '男性', '压力', '更大', '，', '女性', '选择', '更', '少', '，', '大家', '都', '不', '自由', '。', '没有', '谁', '是', '万恶之源', '，', '同一', '时空', '下', '，', '所有人', '都', '被', '串', '在', '一张', '动弹不得', '的', '网上', '。', '#', 'metoo', 'pic', '.', 'twitter', '.', 'com', '/', 'ko0FQJpT3h']",93
47,2018-11-19,人权课 在讲男生 #metoo 的事情。  pic.twitter.com/ZhzcHiQmdh,['人权课 在讲男生 #metoo 的事情。  pic.twitter.com/ZhzcHiQmdh'],1,17,"['人权', '课', '在', '讲', '男生', '#', 'metoo', '的', '事情', '。', 'pic', '.', 'twitter', '.', 'com', '/', 'ZhzcHiQmdh']",17
48,2018-11-19, @LINK … 贴连结是为了告诉你我看了。重点是人家期望，但不勉强参与的电影工作者必须遵守。#MeToo 跟 #台湾独立 是完全不同的话题，无法相提并论。,[' @LINK\xa0… 贴连结是为了告诉你我看了。重点是人家期望，但不勉强参与的电影工作者必须遵守。#MeToo 跟 #台湾独立 是完全不同的话题，无法相提并论。'],1,42,"['@', 'LINK', '…', '贴', '连结', '是', '为了', '告诉', '你', '我', '看', '了', '。', '重点', '是', '人家', '期望', '，', '但', '不', '勉强', '参与', '的', '电影', '工作者', '必须', '遵守', '。', '#', 'MeToo', '跟', '#', '台湾独立', '是', '完全', '不同', '的', '话题', '，', '无法', '相提并论', '。']",42
49,2018-11-19,in this #MeToo moment，Academy Awards want to spotlight the films. 纽约时报原话哦,"['in this #MeToo moment，Academy Awards want to spotlight the films.', '纽约时报原话哦']",2,9,"['in', 'this', '#', 'MeToo', 'moment', '，', 'Academy', 'Awards', 'want', 'to', 'spotlight', 'the', 'films', '.', '纽约时报', '原话', '哦']",17
50,2018-11-18,其实很多自由主义者都是潜在或者已经是马克思主义者，只是他们不知道自己是而已。但是他们的行为完全看得出来他们信奉的是马克思主义，比如性别自定义，同性恋欺压异性恋，#Metoo 无证据靠口述历史诬陷男人，等等。当然替穆斯林说话，也是他们的本分：  pic.twitter.com/8uzKUeEQZb,['其实很多自由主义者都是潜在或者已经是马克思主义者，只是他们不知道自己是而已。但是他们的行为完全看得出来他们信奉的是马克思主义，比如性别自定义，同性恋欺压异性恋，#Metoo 无证据靠口述历史诬陷男人，等等。当然替穆斯林说话，也是他们的本分：  pic.twitter.com/8uzKUeEQZb'],1,69,"['其实', '很多', '自由主义', '者', '都', '是', '潜在', '或者', '已经', '是', '马克思主义者', '，', '只是', '他们', '不', '知道', '自己', '是', '而已', '。', '但是', '他们', '的', '行为', '完全', '看得出来', '他们', '信奉', '的', '是', '马克思主义', '，', '比如', '性别', '自定义', '，', '同性恋', '欺压', '异性恋', '，', '#', 'Metoo', '无证据', '靠', '口述', '历史', '诬陷', '男人', '，', '等等', '。', '当然', '替', '穆斯林', '说话', '，', '也', '是', '他们', '的', '本分', '：', 'pic', '.', 'twitter', '.', 'com', '/', '8uzKUeEQZb']",69
51,2018-11-18,需要 性别平等教育大平台。 因为 我都不知道以后要怎么教小孩了？  #MeToo #越想越不对劲 家暴临时收容中心  @LINK …,['需要 性别平等教育大平台。 因为 我都不知道以后要怎么教小孩了？  #MeToo #越想越不对劲 家暴临时收容中心  @LINK\xa0…'],1,32,"['需要', '性别', '平等', '教育', '大', '平台', '。', '因为', '我', '都', '不', '知道', '以后', '要', '怎么', '教', '小孩', '了', '？', '#', 'MeToo', '#', '越想', '越', '不对劲', '家暴', '临时', '收容', '中心', '@', 'LINK', '…']",32
52,2018-11-18,厌女撚「「#MeToo」风潮席卷全美，令更多性侵受害者勇于发声。美国教育部周五提出新的大学性行为不检指引，修订大学处理性指控的程序、收窄性骚扰的定义等，同时加强保护被指控的学生，推翻奥巴马政府制定的指引，有美媒形容是一个倒退。 」,['厌女撚「「#MeToo」风潮席卷全美，令更多性侵受害者勇于发声。美国教育部周五提出新的大学性行为不检指引，修订大学处理性指控的程序、收窄性骚扰的定义等，同时加强保护被指控的学生，推翻奥巴马政府制定的指引，有美媒形容是一个倒退。 」'],1,66,"['厌女', '撚', '「', '「', '#', 'MeToo', '」', '风潮', '席卷', '全美', '，', '令', '更', '多性', '侵', '受害者', '勇于', '发声', '。', '美国', '教育部', '周五', '提出', '新', '的', '大学', '性', '行为不检', '指引', '，', '修订', '大学', '处理', '性', '指控', '的', '程序', '、', '收窄', '性骚扰', '的', '定义', '等', '，', '同时', '加强', '保护', '被', '指控', '的', '学生', '，', '推翻', '奥巴马', '政府', '制定', '的', '指引', '，', '有美媒', '形容', '是', '一个', '倒退', '。', '」']",66
